BitCurator,Topic Modeling,1
BitCurator,Infinite Ulysses,1
BitCurator,Born-Digital Literary Materials,1
BitCurator,MONK: Humanities Text Mining in the Digital Library,1
BitCurator,Summit Meeting for Planning a Coalition of Digital Humanities Centers,1
BitCurator,Research for 'Mechanisms: New Media and the Forensic Imagination',1
BitCurator,Virtual Lightbox,1
BitCurator,Digital Humanities 2009,1
BitCurator,Computer Forensics and Born-Digital Content,1
BitCurator,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
BitCurator,"Andrew Blum Lecture: ""The Internet, Really""",1
BitCurator,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Bill Bly Collection,Black Gotham Archive,1
Bill Bly Collection,"Review, Revise, Requery",1
Bill Bly Collection,BrailleSC,1
Bill Bly Collection,ANGLES,1
Bill Bly Collection,Digital Humanities Winter Institute,1
Bill Bly Collection,Personal Digital Archiving 2013,1
Bill Bly Collection,Shared Horizons,1
Bill Bly Collection,Topic Modeling,1
Bill Bly Collection,Infinite Ulysses,1
Bill Bly Collection,Born-Digital Literary Materials,1
Bill Bly Collection,MONK: Humanities Text Mining in the Digital Library,1
Bill Bly Collection,Summit Meeting for Planning a Coalition of Digital Humanities Centers,1
Bill Bly Collection,Research for 'Mechanisms: New Media and the Forensic Imagination',1
Bill Bly Collection,Virtual Lightbox,1
Bill Bly Collection,Digital Humanities 2009,1
Bill Bly Collection,Computer Forensics and Born-Digital Content,1
Bill Bly Collection,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Bill Bly Collection,"Andrew Blum Lecture: ""The Internet, Really""",1
Bill Bly Collection,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Ajax XML Encoder (AXE),Born-Digital Literary Materials,1
Ajax XML Encoder (AXE),"Soweto `76, A Living Digital Archive",1
Ajax XML Encoder (AXE),Corpora Space,1
Ajax XML Encoder (AXE),ANGLES,1
Ajax XML Encoder (AXE),Off the Tracks,1
Born-Digital Literary Materials,"Soweto `76, A Living Digital Archive",1
Born-Digital Literary Materials,Corpora Space,1
Born-Digital Literary Materials,ANGLES,1
Born-Digital Literary Materials,Off the Tracks,1
Born-Digital Literary Materials,MONK: Humanities Text Mining in the Digital Library,1
Born-Digital Literary Materials,Summit Meeting for Planning a Coalition of Digital Humanities Centers,1
Born-Digital Literary Materials,Research for 'Mechanisms: New Media and the Forensic Imagination',1
Born-Digital Literary Materials,Virtual Lightbox,1
Born-Digital Literary Materials,Digital Humanities 2009,1
Born-Digital Literary Materials,Computer Forensics and Born-Digital Content,1
Born-Digital Literary Materials,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Born-Digital Literary Materials,"Andrew Blum Lecture: ""The Internet, Really""",1
DISC: A Disabilities Studies Academic Community,Hughes@100,1
DISC: A Disabilities Studies Academic Community,MONK: Humanities Text Mining in the Digital Library,1
DISC: A Disabilities Studies Academic Community,Women's Studies Database,1
DISC: A Disabilities Studies Academic Community,"Just a Click Away From Home: Ecuadorian Migration, Nostalgia, and Technology in Transnational Times",1
DISC: A Disabilities Studies Academic Community,Learning from Langston Terrace,1
DISC: A Disabilities Studies Academic Community,Gwendolyn Brooks Poetry Slam,1
Feminism and Writing Technologies,RCCS: Resource Center for Cyberculture Studies,1
Hughes@100,MONK: Humanities Text Mining in the Digital Library,2
Hughes@100,"Soweto `76, A Living Digital Archive",1
Hughes@100,Digital Diasporas,1
Hughes@100,Women's Studies Database,1
Hughes@100,"Just a Click Away From Home: Ecuadorian Migration, Nostalgia, and Technology in Transnational Times",1
Hughes@100,Learning from Langston Terrace,1
Hughes@100,Gwendolyn Brooks Poetry Slam,1
Flare Productions,"Just a Click Away From Home: Ecuadorian Migration, Nostalgia, and Technology in Transnational Times",1
MONK: Humanities Text Mining in the Digital Library,Summit Meeting for Planning a Coalition of Digital Humanities Centers,1
MONK: Humanities Text Mining in the Digital Library,Research for 'Mechanisms: New Media and the Forensic Imagination',1
MONK: Humanities Text Mining in the Digital Library,Virtual Lightbox,1
MONK: Humanities Text Mining in the Digital Library,Digital Humanities 2009,1
MONK: Humanities Text Mining in the Digital Library,Computer Forensics and Born-Digital Content,1
MONK: Humanities Text Mining in the Digital Library,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
MONK: Humanities Text Mining in the Digital Library,"Andrew Blum Lecture: ""The Internet, Really""",1
MONK: Humanities Text Mining in the Digital Library,"Soweto `76, A Living Digital Archive",1
MONK: Humanities Text Mining in the Digital Library,Digital Diasporas,1
MONK: Humanities Text Mining in the Digital Library,Off the Tracks,1
MONK: Humanities Text Mining in the Digital Library,Women's Studies Database,1
MONK: Humanities Text Mining in the Digital Library,"Just a Click Away From Home: Ecuadorian Migration, Nostalgia, and Technology in Transnational Times",1
MONK: Humanities Text Mining in the Digital Library,Learning from Langston Terrace,1
MONK: Humanities Text Mining in the Digital Library,Gwendolyn Brooks Poetry Slam,1
Narratives That Heal,Irish Resources in the Humanities,3
Narratives That Heal,The Thomas MacGreevy Archive,2
Narratives That Heal,The Versioning Machine,2
Narratives That Heal,Virtual Lightbox,2
Narratives That Heal,Spain/Online,1
Narratives That Heal,John Milton's Comus,2
Narratives That Heal,Learning from Langston Terrace,2
Narratives That Heal,Digital Directions,3
Narratives That Heal,BrailleSC,1
Narratives That Heal,Building an Accessible Future for the Humanities,1
RCCS: Resource Center for Cyberculture Studies,Digital Humanities Incubator 2014–15: Researching Ferguson,1
RCCS: Resource Center for Cyberculture Studies,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Women's Studies Database,"Just a Click Away From Home: Ecuadorian Migration, Nostalgia, and Technology in Transnational Times",1
Women's Studies Database,Learning from Langston Terrace,1
Women's Studies Database,Gwendolyn Brooks Poetry Slam,1
Saraka and Nation,Digital Diasporas,1
"Soweto `76, A Living Digital Archive",Corpora Space,1
"Soweto `76, A Living Digital Archive",ANGLES,1
"Soweto `76, A Living Digital Archive",Off the Tracks,1
"Soweto `76, A Living Digital Archive",Digital Diasporas,2
Black Gotham Archive,Corpora Space,1
Black Gotham Archive,"Review, Revise, Requery",2
Black Gotham Archive,BrailleSC,2
Black Gotham Archive,ANGLES,2
Black Gotham Archive,Digital Humanities Data Curation,1
Black Gotham Archive,"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",1
Black Gotham Archive,Building an Accessible Future for the Humanities,1
Black Gotham Archive,Workset Creation for Scholarly Analysis Project,1
Black Gotham Archive,Transforming The Afro-Caribbean World,1
Black Gotham Archive,Digital Humanities Winter Institute,2
Black Gotham Archive,Personal Digital Archiving 2013,2
Black Gotham Archive,Shared Horizons,2
Black Gotham Archive,Topic Modeling,2
Black Gotham Archive,Humanities Intensive Learning + Training,1
Black Gotham Archive,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Black Gotham Archive,"African American History, Culture and Digital Humanities",1
Black Gotham Archive,Infinite Ulysses,1
"Review, Revise, Requery",Corpora Space,1
"Review, Revise, Requery",Active OCR,1
"Review, Revise, Requery",Walt Whitman's Annotations,1
"Review, Revise, Requery",Princeton Prosody,1
"Review, Revise, Requery",Shared Horizons,3
"Review, Revise, Requery",Topic Modeling,3
"Review, Revise, Requery",BrailleSC,2
"Review, Revise, Requery",ANGLES,2
"Review, Revise, Requery",Digital Humanities Data Curation,1
"Review, Revise, Requery","“O Say Can You See”: the Early Washington, D.C. Law and Family Project",1
"Review, Revise, Requery",Building an Accessible Future for the Humanities,1
"Review, Revise, Requery",Workset Creation for Scholarly Analysis Project,1
"Review, Revise, Requery",Transforming The Afro-Caribbean World,1
"Review, Revise, Requery",Digital Humanities Winter Institute,2
"Review, Revise, Requery",Personal Digital Archiving 2013,2
"Review, Revise, Requery",Humanities Intensive Learning + Training,1
"Review, Revise, Requery",Digital Humanities Incubator 2014–15: Researching Ferguson,1
"Review, Revise, Requery","African American History, Culture and Digital Humanities",1
"Review, Revise, Requery",Infinite Ulysses,1
Corpora Space,Summit Meeting for Planning a Coalition of Digital Humanities Centers,1
Corpora Space,A Special MITH *Unconference* DHKeepsOn,1
Corpora Space,Shared Horizons,2
Corpora Space,Digital Humanities 2009,1
Corpora Space,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Corpora Space,"African American History, Culture and Digital Humanities",1
Corpora Space,Art History in Digital Dimensions,1
Corpora Space,Night Against Hate,1
Corpora Space,Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
Corpora Space,Active OCR,1
Corpora Space,Walt Whitman's Annotations,1
Corpora Space,Princeton Prosody,1
Corpora Space,Topic Modeling,1
Corpora Space,ANGLES,1
Corpora Space,Off the Tracks,1
BrailleSC,ANGLES,4
BrailleSC,Building an Accessible Future for the Humanities,6
BrailleSC,Walt Whitman's Annotations,1
BrailleSC,Digital Humanities Data Curation,1
BrailleSC,"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",2
BrailleSC,Workset Creation for Scholarly Analysis Project,1
BrailleSC,Transforming The Afro-Caribbean World,2
BrailleSC,Digital Humanities Winter Institute,3
BrailleSC,Personal Digital Archiving 2013,3
BrailleSC,Shared Horizons,3
BrailleSC,Topic Modeling,3
BrailleSC,Humanities Intensive Learning + Training,2
BrailleSC,Digital Humanities Incubator 2014–15: Researching Ferguson,1
BrailleSC,"African American History, Culture and Digital Humanities",1
BrailleSC,Digital Humanities Incubator (2013 – 14),1
BrailleSC,Digital Humanities Incubator (2012 – 13),1
BrailleSC,A Special MITH *Unconference* DHKeepsOn,1
BrailleSC,Infinite Ulysses,1
BrailleSC,John Milton's Comus,1
BrailleSC,Learning from Langston Terrace,1
BrailleSC,Digital Directions,1
ANGLES,Building an Accessible Future for the Humanities,3
ANGLES,Walt Whitman's Annotations,2
ANGLES,Digital Humanities Data Curation,2
ANGLES,"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",3
ANGLES,Workset Creation for Scholarly Analysis Project,2
ANGLES,Transforming The Afro-Caribbean World,3
ANGLES,Digital Humanities Winter Institute,4
ANGLES,Personal Digital Archiving 2013,4
ANGLES,Shared Horizons,4
ANGLES,Topic Modeling,3
ANGLES,Humanities Intensive Learning + Training,3
ANGLES,Digital Humanities Incubator 2014–15: Researching Ferguson,2
ANGLES,"African American History, Culture and Digital Humanities",2
ANGLES,Off the Tracks,1
ANGLES,Digital Humanities Incubator (2013 – 14),2
ANGLES,Digital Humanities Incubator (2012 – 13),2
ANGLES,A Special MITH *Unconference* DHKeepsOn,1
ANGLES,Infinite Ulysses,1
Active OCR,Walt Whitman's Annotations,1
Active OCR,Princeton Prosody,1
Active OCR,Shared Horizons,1
Active OCR,Topic Modeling,1
Digital Humanities Data Curation,"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",2
Digital Humanities Data Curation,Building an Accessible Future for the Humanities,1
Digital Humanities Data Curation,Workset Creation for Scholarly Analysis Project,2
Digital Humanities Data Curation,Transforming The Afro-Caribbean World,2
Digital Humanities Data Curation,Digital Humanities Winter Institute,2
Digital Humanities Data Curation,Personal Digital Archiving 2013,2
Digital Humanities Data Curation,Shared Horizons,2
Digital Humanities Data Curation,Topic Modeling,1
Digital Humanities Data Curation,Humanities Intensive Learning + Training,2
Digital Humanities Data Curation,Digital Humanities Incubator 2014–15: Researching Ferguson,2
Digital Humanities Data Curation,"African American History, Culture and Digital Humanities",2
Digital Humanities Data Curation,Walt Whitman's Annotations,1
Digital Humanities Data Curation,Digital Humanities Incubator (2013 – 14),1
Digital Humanities Data Curation,Digital Humanities Incubator (2012 – 13),1
Digital Humanities Data Curation,Digital Diasporas,1
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Building an Accessible Future for the Humanities,2
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Workset Creation for Scholarly Analysis Project,2
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Transforming The Afro-Caribbean World,3
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Digital Humanities Winter Institute,3
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Personal Digital Archiving 2013,3
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Shared Horizons,3
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Topic Modeling,2
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Humanities Intensive Learning + Training,3
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Digital Humanities Incubator 2014–15: Researching Ferguson,2
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project","African American History, Culture and Digital Humanities",2
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Walt Whitman's Annotations,1
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Digital Humanities Incubator (2013 – 14),2
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",Digital Humanities Incubator (2012 – 13),2
"“O Say Can You See”: the Early Washington, D.C. Law and Family Project",A Special MITH *Unconference* DHKeepsOn,1
Building an Accessible Future for the Humanities,Walt Whitman's Annotations,1
Building an Accessible Future for the Humanities,Workset Creation for Scholarly Analysis Project,1
Building an Accessible Future for the Humanities,Transforming The Afro-Caribbean World,2
Building an Accessible Future for the Humanities,Digital Humanities Winter Institute,2
Building an Accessible Future for the Humanities,Personal Digital Archiving 2013,2
Building an Accessible Future for the Humanities,Shared Horizons,2
Building an Accessible Future for the Humanities,Topic Modeling,2
Building an Accessible Future for the Humanities,Humanities Intensive Learning + Training,2
Building an Accessible Future for the Humanities,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Building an Accessible Future for the Humanities,"African American History, Culture and Digital Humanities",1
Building an Accessible Future for the Humanities,Digital Humanities Incubator (2013 – 14),1
Building an Accessible Future for the Humanities,Digital Humanities Incubator (2012 – 13),1
Building an Accessible Future for the Humanities,A Special MITH *Unconference* DHKeepsOn,1
Building an Accessible Future for the Humanities,John Milton's Comus,1
Building an Accessible Future for the Humanities,Learning from Langston Terrace,1
Building an Accessible Future for the Humanities,Digital Directions,1
Walt Whitman's Annotations,Princeton Prosody,1
Walt Whitman's Annotations,Shared Horizons,2
Walt Whitman's Annotations,Topic Modeling,1
Walt Whitman's Annotations,Workset Creation for Scholarly Analysis Project,2
Walt Whitman's Annotations,Digital Humanities Incubator (2013 – 14),1
Walt Whitman's Annotations,Transforming The Afro-Caribbean World,1
Walt Whitman's Annotations,Digital Humanities Incubator (2012 – 13),1
Walt Whitman's Annotations,Digital Humanities Winter Institute,1
Walt Whitman's Annotations,Personal Digital Archiving 2013,1
Walt Whitman's Annotations,Humanities Intensive Learning + Training,1
Walt Whitman's Annotations,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Walt Whitman's Annotations,"African American History, Culture and Digital Humanities",2
Walt Whitman's Annotations,Enhancing Music Notation Addressability,1
Walt Whitman's Annotations,Citations: The Renaissance Imitation Mass (CRIM),1
Walt Whitman's Annotations,Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
Walt Whitman's Annotations,Digital Humanities 2009,1
Princeton Prosody,Shared Horizons,1
Princeton Prosody,Topic Modeling,1
Workset Creation for Scholarly Analysis Project,Transforming The Afro-Caribbean World,2
Workset Creation for Scholarly Analysis Project,Digital Humanities Winter Institute,2
Workset Creation for Scholarly Analysis Project,Personal Digital Archiving 2013,2
Workset Creation for Scholarly Analysis Project,Shared Horizons,2
Workset Creation for Scholarly Analysis Project,Topic Modeling,1
Workset Creation for Scholarly Analysis Project,Humanities Intensive Learning + Training,2
Workset Creation for Scholarly Analysis Project,Digital Humanities Incubator 2014–15: Researching Ferguson,4
Workset Creation for Scholarly Analysis Project,"African American History, Culture and Digital Humanities",5
Workset Creation for Scholarly Analysis Project,Digital Humanities Incubator (2013 – 14),1
Workset Creation for Scholarly Analysis Project,Digital Humanities Incubator (2012 – 13),1
Workset Creation for Scholarly Analysis Project,Enhancing Music Notation Addressability,1
Workset Creation for Scholarly Analysis Project,Citations: The Renaissance Imitation Mass (CRIM),1
Workset Creation for Scholarly Analysis Project,Textual Embodiments: 2017 Society for Textual Scholarship Conference,2
Workset Creation for Scholarly Analysis Project,A Special MITH *Unconference* DHKeepsOn,1
Workset Creation for Scholarly Analysis Project,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Workset Creation for Scholarly Analysis Project,"Andrew Blum Lecture: ""The Internet, Really""",1
Workset Creation for Scholarly Analysis Project,Night Against Hate,2
Workset Creation for Scholarly Analysis Project,Documenting the Now: Supporting Scholarly Use and Preservation of Social Media Content,1
Digital Humanities Incubator (2013 – 14),Transforming The Afro-Caribbean World,2
Digital Humanities Incubator (2013 – 14),Digital Humanities Incubator (2012 – 13),2
Digital Humanities Incubator (2013 – 14),Digital Humanities Winter Institute,2
Digital Humanities Incubator (2013 – 14),Personal Digital Archiving 2013,2
Digital Humanities Incubator (2013 – 14),Shared Horizons,2
Digital Humanities Incubator (2013 – 14),Humanities Intensive Learning + Training,2
Digital Humanities Incubator (2013 – 14),Digital Humanities Incubator 2014–15: Researching Ferguson,1
Digital Humanities Incubator (2013 – 14),"African American History, Culture and Digital Humanities",1
Digital Humanities Incubator (2013 – 14),A Special MITH *Unconference* DHKeepsOn,1
Digital Humanities Incubator (2013 – 14),Topic Modeling,1
Transforming The Afro-Caribbean World,Digital Humanities Winter Institute,3
Transforming The Afro-Caribbean World,Personal Digital Archiving 2013,3
Transforming The Afro-Caribbean World,Shared Horizons,3
Transforming The Afro-Caribbean World,Topic Modeling,2
Transforming The Afro-Caribbean World,Humanities Intensive Learning + Training,3
Transforming The Afro-Caribbean World,Digital Humanities Incubator 2014–15: Researching Ferguson,2
Transforming The Afro-Caribbean World,"African American History, Culture and Digital Humanities",2
Transforming The Afro-Caribbean World,Digital Humanities Incubator (2012 – 13),2
Transforming The Afro-Caribbean World,A Special MITH *Unconference* DHKeepsOn,1
Enhancing Music Notation Addressability,"African American History, Culture and Digital Humanities",1
Enhancing Music Notation Addressability,Citations: The Renaissance Imitation Mass (CRIM),2
Enhancing Music Notation Addressability,Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
Irish Resources in the Humanities,The Thomas MacGreevy Archive,4
Irish Resources in the Humanities,The Versioning Machine,2
Irish Resources in the Humanities,Virtual Lightbox,2
Irish Resources in the Humanities,John Milton's Comus,1
Irish Resources in the Humanities,Learning from Langston Terrace,1
Irish Resources in the Humanities,Digital Directions,1
"Just a Click Away From Home: Ecuadorian Migration, Nostalgia, and Technology in Transnational Times",Learning from Langston Terrace,1
"Just a Click Away From Home: Ecuadorian Migration, Nostalgia, and Technology in Transnational Times",Gwendolyn Brooks Poetry Slam,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,A Special MITH *Unconference* DHKeepsOn,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Shared Horizons,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Digital Humanities 2009,2
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,"African American History, Culture and Digital Humanities",1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Art History in Digital Dimensions,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Night Against Hate,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Research for 'Mechanisms: New Media and the Forensic Imagination',1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Virtual Lightbox,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Computer Forensics and Born-Digital Content,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Summit Meeting for Planning a Coalition of Digital Humanities Centers,"Andrew Blum Lecture: ""The Internet, Really""",1
John Milton's Comus,The Thomas MacGreevy Archive,1
John Milton's Comus,The Versioning Machine,1
John Milton's Comus,Virtual Lightbox,1
John Milton's Comus,Learning from Langston Terrace,2
John Milton's Comus,Digital Directions,2
Research for 'Mechanisms: New Media and the Forensic Imagination',Virtual Lightbox,1
Research for 'Mechanisms: New Media and the Forensic Imagination',Digital Humanities 2009,1
Research for 'Mechanisms: New Media and the Forensic Imagination',Computer Forensics and Born-Digital Content,1
Research for 'Mechanisms: New Media and the Forensic Imagination',Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Research for 'Mechanisms: New Media and the Forensic Imagination',"Andrew Blum Lecture: ""The Internet, Really""",1
The Thomas MacGreevy Archive,The Versioning Machine,3
The Thomas MacGreevy Archive,Virtual Lightbox,3
Learning from Langston Terrace,Gwendolyn Brooks Poetry Slam,1
Learning from Langston Terrace,Digital Directions,2
The Versioning Machine,Virtual Lightbox,3
The Versioning Machine,Digital Directions,2
Virtual Lightbox,Digital Humanities 2009,1
Virtual Lightbox,Computer Forensics and Born-Digital Content,1
Virtual Lightbox,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Virtual Lightbox,"Andrew Blum Lecture: ""The Internet, Really""",1
Digital Humanities Incubator (2012 – 13),Digital Humanities Winter Institute,2
Digital Humanities Incubator (2012 – 13),Personal Digital Archiving 2013,2
Digital Humanities Incubator (2012 – 13),Shared Horizons,2
Digital Humanities Incubator (2012 – 13),Humanities Intensive Learning + Training,2
Digital Humanities Incubator (2012 – 13),Digital Humanities Incubator 2014–15: Researching Ferguson,1
Digital Humanities Incubator (2012 – 13),"African American History, Culture and Digital Humanities",1
Digital Humanities Incubator (2012 – 13),A Special MITH *Unconference* DHKeepsOn,1
Digital Humanities Incubator (2012 – 13),Topic Modeling,1
A Special MITH *Unconference* DHKeepsOn,Shared Horizons,2
A Special MITH *Unconference* DHKeepsOn,Digital Humanities 2009,1
A Special MITH *Unconference* DHKeepsOn,Digital Humanities Incubator 2014–15: Researching Ferguson,2
A Special MITH *Unconference* DHKeepsOn,"African American History, Culture and Digital Humanities",2
A Special MITH *Unconference* DHKeepsOn,Art History in Digital Dimensions,1
A Special MITH *Unconference* DHKeepsOn,Night Against Hate,2
A Special MITH *Unconference* DHKeepsOn,Textual Embodiments: 2017 Society for Textual Scholarship Conference,2
A Special MITH *Unconference* DHKeepsOn,Digital Humanities Winter Institute,1
A Special MITH *Unconference* DHKeepsOn,Personal Digital Archiving 2013,1
A Special MITH *Unconference* DHKeepsOn,Topic Modeling,1
A Special MITH *Unconference* DHKeepsOn,Humanities Intensive Learning + Training,1
A Special MITH *Unconference* DHKeepsOn,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
A Special MITH *Unconference* DHKeepsOn,"Andrew Blum Lecture: ""The Internet, Really""",1
Digital Humanities Winter Institute,Personal Digital Archiving 2013,4
Digital Humanities Winter Institute,Shared Horizons,4
Digital Humanities Winter Institute,Topic Modeling,3
Digital Humanities Winter Institute,Humanities Intensive Learning + Training,3
Digital Humanities Winter Institute,Digital Humanities Incubator 2014–15: Researching Ferguson,2
Digital Humanities Winter Institute,"African American History, Culture and Digital Humanities",2
Digital Humanities Winter Institute,Infinite Ulysses,1
Personal Digital Archiving 2013,Shared Horizons,4
Personal Digital Archiving 2013,Topic Modeling,3
Personal Digital Archiving 2013,Humanities Intensive Learning + Training,3
Personal Digital Archiving 2013,Digital Humanities Incubator 2014–15: Researching Ferguson,2
Personal Digital Archiving 2013,"African American History, Culture and Digital Humanities",2
Personal Digital Archiving 2013,Infinite Ulysses,1
Shared Horizons,Digital Humanities 2009,1
Shared Horizons,Digital Humanities Incubator 2014–15: Researching Ferguson,3
Shared Horizons,"African American History, Culture and Digital Humanities",3
Shared Horizons,Art History in Digital Dimensions,1
Shared Horizons,Night Against Hate,1
Shared Horizons,Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
Shared Horizons,Topic Modeling,4
Shared Horizons,Humanities Intensive Learning + Training,3
Shared Horizons,Infinite Ulysses,1
Topic Modeling,Humanities Intensive Learning + Training,2
Topic Modeling,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Topic Modeling,"African American History, Culture and Digital Humanities",1
Topic Modeling,Infinite Ulysses,1
Digital Humanities 2009,Digital Humanities Incubator 2014–15: Researching Ferguson,1
Digital Humanities 2009,"African American History, Culture and Digital Humanities",1
Digital Humanities 2009,Art History in Digital Dimensions,1
Digital Humanities 2009,Night Against Hate,1
Digital Humanities 2009,Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
Digital Humanities 2009,Computer Forensics and Born-Digital Content,1
Digital Humanities 2009,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Digital Humanities 2009,"Andrew Blum Lecture: ""The Internet, Really""",1
Humanities Intensive Learning + Training,Digital Humanities Incubator 2014–15: Researching Ferguson,2
Humanities Intensive Learning + Training,"African American History, Culture and Digital Humanities",2
Digital Humanities Incubator 2014–15: Researching Ferguson,"African American History, Culture and Digital Humanities",5
Digital Humanities Incubator 2014–15: Researching Ferguson,Art History in Digital Dimensions,1
Digital Humanities Incubator 2014–15: Researching Ferguson,Night Against Hate,3
Digital Humanities Incubator 2014–15: Researching Ferguson,Textual Embodiments: 2017 Society for Textual Scholarship Conference,2
Digital Humanities Incubator 2014–15: Researching Ferguson,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,2
Digital Humanities Incubator 2014–15: Researching Ferguson,"Andrew Blum Lecture: ""The Internet, Really""",1
Digital Humanities Incubator 2014–15: Researching Ferguson,Documenting the Now: Supporting Scholarly Use and Preservation of Social Media Content,1
Documenting the Now: Supporting Scholarly Use and Preservation of Social Media Content,"African American History, Culture and Digital Humanities",1
Documenting the Now: Supporting Scholarly Use and Preservation of Social Media Content,Night Against Hate,1
"African American History, Culture and Digital Humanities",Art History in Digital Dimensions,1
"African American History, Culture and Digital Humanities",Night Against Hate,3
"African American History, Culture and Digital Humanities",Textual Embodiments: 2017 Society for Textual Scholarship Conference,4
"African American History, Culture and Digital Humanities",Citations: The Renaissance Imitation Mass (CRIM),1
"African American History, Culture and Digital Humanities",Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
"African American History, Culture and Digital Humanities","Andrew Blum Lecture: ""The Internet, Really""",1
Computer Forensics and Born-Digital Content,Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,1
Computer Forensics and Born-Digital Content,"Andrew Blum Lecture: ""The Internet, Really""",1
Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,"Andrew Blum Lecture: ""The Internet, Really""",2
Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,Night Against Hate,1
Computer Science and the Humanities Then and Now: A Film Screening and Discussion with Andy van Dam,Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
"Andrew Blum Lecture: ""The Internet, Really""",Night Against Hate,1
"Andrew Blum Lecture: ""The Internet, Really""",Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
Art History in Digital Dimensions,Night Against Hate,1
Art History in Digital Dimensions,Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
Night Against Hate,Textual Embodiments: 2017 Society for Textual Scholarship Conference,3
Citations: The Renaissance Imitation Mass (CRIM),Textual Embodiments: 2017 Society for Textual Scholarship Conference,1
